source_file,duplicate_rows
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-ICMP_Flood/DDoS-ICMP_Flood3.pcap.csv,122905.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-ICMP_Flood/DDoS-ICMP_Flood4.pcap.csv,131751.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-SYN_Flood/DDoS-SYN_Flood.pcap.csv,89936.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-SYN_Flood/DDoS-SYN_Flood9.pcap.csv,120976.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-UDP_Flood/DDoS-UDP_Flood16.pcap.csv,147721.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-TCP_Flood/DDoS-TCP_Flood12.pcap.csv,135854.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-TCP_Flood/DDoS-TCP_Flood8.pcap.csv,138230.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-UDP_Flood/DDoS-UDP_Flood10.pcap.csv,105203.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/MITM-ArpSpoofing/MITM-ArpSpoofing1.pcap.csv,6600.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/Benign_Final/BenignTraffic.pcap.csv,1496.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-TCP_Flood/DDoS-TCP_Flood17.pcap.csv,35895.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DoS-UDP_Flood/DoS-UDP_Flood.pcap.csv,51089.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-RSTFINFLOOD/DDoS-RSTFINFlood6.pcap.csv,122999.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-SynonymousIP_Flood/DDoS-SynonymousIP_Flood8.pcap.csv,106628.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DoS-SYN_Flood/DoS-SYN_Flood3.pcap.csv,105587.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-PSHACK_FLOOD/DDoS-PSHACK_Flood3.pcap.csv,113430.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-SynonymousIP_Flood/DDoS-SynonymousIP_Flood13.pcap.csv,57262.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-TCP_Flood/DDoS-TCP_Flood10.pcap.csv,134066.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DoS-TCP_Flood/DoS-TCP_Flood7.pcap.csv,131525.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DoS-UDP_Flood/DoS-UDP_Flood7.pcap.csv,28670.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-RSTFINFLOOD/DDoS-RSTFINFlood.pcap.csv,116577.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-UDP_Flood/DDoS-UDP_Flood.pcap.csv,138091.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DoS-UDP_Flood/DoS-UDP_Flood4.pcap.csv,24656.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-PSHACK_FLOOD/DDoS-PSHACK_Flood15.pcap.csv,25436.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-PSHACK_FLOOD/DDoS-PSHACK_Flood2.pcap.csv,78126.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-TCP_Flood/DDoS-TCP_Flood2.pcap.csv,145300.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/Benign_Final/BenignTraffic1.pcap.csv,708.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/Mirai-greip_flood/Mirai-greip_flood3.pcap.csv,115.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-ICMP_Fragmentation/DDoS-ICMP_Fragmentation17.pcap.csv,3.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/Mirai-greeth_flood/Mirai-greeth_flood14.pcap.csv,160.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/Mirai-greeth_flood/Mirai-greeth_flood11.pcap.csv,61.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/Mirai-greip_flood/Mirai-greip_flood2.pcap.csv,95.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-ACK_Fragmentation/DDoS-ACK_Fragmentation1.pcap.csv,8.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-ICMP_Fragmentation/DDoS-ICMP_Fragmentation19.pcap.csv,5.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-ACK_Fragmentation/DDoS-ACK_Fragmentation7.pcap.csv,15.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-ICMP_Fragmentation/DDoS-ICMP_Fragmentation13.pcap.csv,8.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-ICMP_Fragmentation/DDoS-ICMP_Fragmentation1.pcap.csv,3.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-ACK_Fragmentation/DDoS-ACK_Fragmentation5.pcap.csv,37.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-ICMP_Flood/DDoS-ICMP_Flood15.pcap.csv,130067.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-ICMP_Flood/DDoS-ICMP_Flood8.pcap.csv,121592.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-SynonymousIP_Flood/DDoS-SynonymousIP_Flood12.pcap.csv,119302.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-SynonymousIP_Flood/DDoS-SynonymousIP_Flood2.pcap.csv,138093.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-SynonymousIP_Flood/DDoS-SynonymousIP_Flood7.pcap.csv,105107.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-TCP_Flood/DDoS-TCP_Flood13.pcap.csv,140987.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-TCP_Flood/DDoS-TCP_Flood3.pcap.csv,116827.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-ICMP_Flood/DDoS-ICMP_Flood12.pcap.csv,123043.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-PSHACK_FLOOD/DDoS-PSHACK_Flood.pcap.csv,131524.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-SynonymousIP_Flood/DDoS-SynonymousIP_Flood3.pcap.csv,139079.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-SynonymousIP_Flood/DDoS-SynonymousIP_Flood6.pcap.csv,129800.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DoS-UDP_Flood/DoS-UDP_Flood16.pcap.csv,75638.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-ICMP_Flood/DDoS-ICMP_Flood25.pcap.csv,125052.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-RSTFINFLOOD/DDoS-RSTFINFlood14.pcap.csv,145212.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-RSTFINFLOOD/DDoS-RSTFINFlood8.pcap.csv,136357.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-SYN_Flood/DDoS-SYN_Flood15.pcap.csv,47262.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-TCP_Flood/DDoS-TCP_Flood4.pcap.csv,72192.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-UDP_Flood/DDoS-UDP_Flood11.pcap.csv,116609.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-UDP_Flood/DDoS-UDP_Flood2.pcap.csv,111493.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-SYN_Flood/DDoS-SYN_Flood5.pcap.csv,138154.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DoS-UDP_Flood/DoS-UDP_Flood10.pcap.csv,90045.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-PSHACK_FLOOD/DDoS-PSHACK_Flood5.pcap.csv,117442.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-SYN_Flood/DDoS-SYN_Flood4.pcap.csv,39677.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-ACK_Fragmentation/DDoS-ACK_Fragmentation6.pcap.csv,24.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/Mirai-greeth_flood/Mirai-greeth_flood18.pcap.csv,122.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/Mirai-greeth_flood/Mirai-greeth_flood7.pcap.csv,126.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/Mirai-greeth_flood/Mirai-greeth_flood25.pcap.csv,341.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/Mirai-greeth_flood/Mirai-greeth_flood27.pcap.csv,65.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/Mirai-udpplain/Mirai-udpplain9.pcap.csv,204.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/Mirai-udpplain/Mirai-udpplain17.pcap.csv,331.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/Mirai-greip_flood/Mirai-greip_flood15.pcap.csv,105.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/Mirai-greeth_flood/Mirai-greeth_flood15.pcap.csv,125.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-UDP_Fragmentation/DDoS-UDP_Fragmentation6.pcap.csv,17.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-ACK_Fragmentation/DDoS-ACK_Fragmentation11.pcap.csv,11.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/Mirai-greeth_flood/Mirai-greeth_flood12.pcap.csv,54.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-ACK_Fragmentation/DDoS-ACK_Fragmentation4.pcap.csv,8.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-UDP_Fragmentation/DDoS-UDP_Fragmentation11.pcap.csv,12.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-UDP_Fragmentation/DDoS-UDP_Fragmentation4.pcap.csv,12.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-ICMP_Fragmentation/DDoS-ICMP_Fragmentation10.pcap.csv,5.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-PSHACK_FLOOD/DDoS-PSHACK_Flood10.pcap.csv,126284.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-RSTFINFLOOD/DDoS-RSTFINFlood3.pcap.csv,131140.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-TCP_Flood/DDoS-TCP_Flood1.pcap.csv,140222.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/Mirai-udpplain/Mirai-udpplain8.pcap.csv,242.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-ICMP_Flood/DDoS-ICMP_Flood9.pcap.csv,125569.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-ICMP_Fragmentation/DDoS-ICMP_Fragmentation11.pcap.csv,7.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-UDP_Flood/DDoS-UDP_Flood1.pcap.csv,140163.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-ICMP_Flood/DDoS-ICMP_Flood23.pcap.csv,146754.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-PSHACK_FLOOD/DDoS-PSHACK_Flood4.pcap.csv,115522.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-SYN_Flood/DDoS-SYN_Flood14.pcap.csv,93984.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-SynonymousIP_Flood/DDoS-SynonymousIP_Flood1.pcap.csv,146634.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-UDP_Flood/DDoS-UDP_Flood15.pcap.csv,127244.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DoS-SYN_Flood/DoS-SYN_Flood.pcap.csv,31758.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/Mirai-greeth_flood/Mirai-greeth_flood21.pcap.csv,125.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-RSTFINFLOOD/DDoS-RSTFINFlood4.pcap.csv,142292.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-UDP_Flood/DDoS-UDP_Flood19.pcap.csv,134433.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DoS-TCP_Flood/DoS-TCP_Flood10.pcap.csv,30788.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/Mirai-greip_flood/Mirai-greip_flood9.pcap.csv,157.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-ICMP_Flood/DDoS-ICMP_Flood7.pcap.csv,156410.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/Mirai-greip_flood/Mirai-greip_flood1.pcap.csv,78.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/Mirai-greip_flood/Mirai-greip_flood11.pcap.csv,234.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/Mirai-udpplain/Mirai-udpplain6.pcap.csv,712.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/Mirai-greeth_flood/Mirai-greeth_flood.pcap.csv,182.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/Mirai-greeth_flood/Mirai-greeth_flood23.pcap.csv,215.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-UDP_Fragmentation/DDoS-UDP_Fragmentation7.pcap.csv,13.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/Mirai-greeth_flood/Mirai-greeth_flood13.pcap.csv,49.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/Backdoor_Malware/Backdoor_Malware.pcap.csv,3.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-UDP_Fragmentation/DDoS-UDP_Fragmentation1.pcap.csv,16.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/Mirai-udpplain/Mirai-udpplain5.pcap.csv,751.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/Mirai-udpplain/Mirai-udpplain18.pcap.csv,434.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/Recon-PortScan/Recon-PortScan.pcap.csv,2040.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/Mirai-udpplain/Mirai-udpplain20.pcap.csv,287.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/Mirai-udpplain/Mirai-udpplain21.pcap.csv,299.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/Mirai-greeth_flood/Mirai-greeth_flood26.pcap.csv,103.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/Mirai-udpplain/Mirai-udpplain11.pcap.csv,417.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/Mirai-udpplain/Mirai-udpplain15.pcap.csv,340.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/Mirai-udpplain/Mirai-udpplain14.pcap.csv,270.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/Mirai-greip_flood/Mirai-greip_flood14.pcap.csv,69.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-UDP_Fragmentation/DDoS-UDP_Fragmentation5.pcap.csv,3.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-ICMP_Fragmentation/DDoS-ICMP_Fragmentation6.pcap.csv,18.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-ICMP_Fragmentation/DDoS-ICMP_Fragmentation3.pcap.csv,3.0
/workspace/data/cic_iot_2023/raw/CIC_IOT_Dataset2023/CSV/DDoS-ICMP_Fragmentation/DDoS-ICMP_Fragmentation4.pcap.csv,3.0
