relative_path,file_name,extension,size_bytes,size_mib,size_gib,sha256,file_type,rows,columns_count,columns,encoding,inspection_seconds
DDoS-PSHACK_FLOOD/DDoS-PSHACK_Flood15.pcap.csv,DDoS-PSHACK_Flood15.pcap.csv,.csv,14866707,14.177997,0.013846,95230e930ef14091f97f2f43a198f2036d3d44f2b4f065db8ca007df486862ae,CSV,78907.0,39.0,"[""Header_Length"", ""Protocol Type"", ""Time_To_Live"", ""Rate"", ""fin_flag_number"", ""syn_flag_number"", ""rst_flag_number"", ""psh_flag_number"", ""ack_flag_number"", ""ece_flag_number"", ""cwr_flag_number"", ""ack_count"", ""syn_count"", ""fin_count"", ""rst_count"", ""HTTP"", ""HTTPS"", ""DNS"", ""Telnet"", ""SMTP"", ""SSH"", ""IRC"", ""TCP"", ""UDP"", ""DHCP"", ""ARP"", ""ICMP"", ""IGMP"", ""IPv"", ""LLC"", ""Tot sum"", ""Min"", ""Max"", ""AVG"", ""Std"", ""Tot size"", ""IAT"", ""Number"", ""Variance""]",utf-8,0.53463
DDoS-PSHACK_FLOOD/DDoS-PSHACK_Flood2.pcap.csv,DDoS-PSHACK_Flood2.pcap.csv,.csv,50666840,48.319664,0.047187,124b3639e6176d059fa3c4604c28966ca9e30b9328f01950e252f53a0aac6b45,CSV,268128.0,39.0,"[""Header_Length"", ""Protocol Type"", ""Time_To_Live"", ""Rate"", ""fin_flag_number"", ""syn_flag_number"", ""rst_flag_number"", ""psh_flag_number"", ""ack_flag_number"", ""ece_flag_number"", ""cwr_flag_number"", ""ack_count"", ""syn_count"", ""fin_count"", ""rst_count"", ""HTTP"", ""HTTPS"", ""DNS"", ""Telnet"", ""SMTP"", ""SSH"", ""IRC"", ""TCP"", ""UDP"", ""DHCP"", ""ARP"", ""ICMP"", ""IGMP"", ""IPv"", ""LLC"", ""Tot sum"", ""Min"", ""Max"", ""AVG"", ""Std"", ""Tot size"", ""IAT"", ""Number"", ""Variance""]",utf-8,1.891307
DDoS-PSHACK_FLOOD/DDoS-PSHACK_Flood3.pcap.csv,DDoS-PSHACK_Flood3.pcap.csv,.csv,50567791,48.225204,0.047095,7ea050022fb6ae31cd0df5931c50073702d039745355c070f800836c50ba28c9,CSV,268033.0,39.0,"[""Header_Length"", ""Protocol Type"", ""Time_To_Live"", ""Rate"", ""fin_flag_number"", ""syn_flag_number"", ""rst_flag_number"", ""psh_flag_number"", ""ack_flag_number"", ""ece_flag_number"", ""cwr_flag_number"", ""ack_count"", ""syn_count"", ""fin_count"", ""rst_count"", ""HTTP"", ""HTTPS"", ""DNS"", ""Telnet"", ""SMTP"", ""SSH"", ""IRC"", ""TCP"", ""UDP"", ""DHCP"", ""ARP"", ""ICMP"", ""IGMP"", ""IPv"", ""LLC"", ""Tot sum"", ""Min"", ""Max"", ""AVG"", ""Std"", ""Tot size"", ""IAT"", ""Number"", ""Variance""]",utf-8,1.949102
DDoS-PSHACK_FLOOD/DDoS-PSHACK_Flood4.pcap.csv,DDoS-PSHACK_Flood4.pcap.csv,.csv,50498677,48.159291,0.047031,b5b71cef02fa978b5dd0ffd70431189eae5fcc4b473ecfd3393712f07690c2ea,CSV,268329.0,39.0,"[""Header_Length"", ""Protocol Type"", ""Time_To_Live"", ""Rate"", ""fin_flag_number"", ""syn_flag_number"", ""rst_flag_number"", ""psh_flag_number"", ""ack_flag_number"", ""ece_flag_number"", ""cwr_flag_number"", ""ack_count"", ""syn_count"", ""fin_count"", ""rst_count"", ""HTTP"", ""HTTPS"", ""DNS"", ""Telnet"", ""SMTP"", ""SSH"", ""IRC"", ""TCP"", ""UDP"", ""DHCP"", ""ARP"", ""ICMP"", ""IGMP"", ""IPv"", ""LLC"", ""Tot sum"", ""Min"", ""Max"", ""AVG"", ""Std"", ""Tot size"", ""IAT"", ""Number"", ""Variance""]",utf-8,1.574004
DDoS-PSHACK_FLOOD/DDoS-PSHACK_Flood5.pcap.csv,DDoS-PSHACK_Flood5.pcap.csv,.csv,50544736,48.203217,0.047073,956b09d8fc1d69d02d4b2ac4bad636064b9a4047d8b9f9280d8e9c935ccd5fb9,CSV,268533.0,39.0,"[""Header_Length"", ""Protocol Type"", ""Time_To_Live"", ""Rate"", ""fin_flag_number"", ""syn_flag_number"", ""rst_flag_number"", ""psh_flag_number"", ""ack_flag_number"", ""ece_flag_number"", ""cwr_flag_number"", ""ack_count"", ""syn_count"", ""fin_count"", ""rst_count"", ""HTTP"", ""HTTPS"", ""DNS"", ""Telnet"", ""SMTP"", ""SSH"", ""IRC"", ""TCP"", ""UDP"", ""DHCP"", ""ARP"", ""ICMP"", ""IGMP"", ""IPv"", ""LLC"", ""Tot sum"", ""Min"", ""Max"", ""AVG"", ""Std"", ""Tot size"", ""IAT"", ""Number"", ""Variance""]",utf-8,1.736708
DDoS-PSHACK_FLOOD/DDoS-PSHACK_Flood6.pcap.csv,DDoS-PSHACK_Flood6.pcap.csv,.csv,50555376,48.213364,0.047083,4eac1dfad3381bdb9f82586c610d11d96c6e2182ab43ea9182a7ee07feaabac4,CSV,268242.0,39.0,"[""Header_Length"", ""Protocol Type"", ""Time_To_Live"", ""Rate"", ""fin_flag_number"", ""syn_flag_number"", ""rst_flag_number"", ""psh_flag_number"", ""ack_flag_number"", ""ece_flag_number"", ""cwr_flag_number"", ""ack_count"", ""syn_count"", ""fin_count"", ""rst_count"", ""HTTP"", ""HTTPS"", ""DNS"", ""Telnet"", ""SMTP"", ""SSH"", ""IRC"", ""TCP"", ""UDP"", ""DHCP"", ""ARP"", ""ICMP"", ""IGMP"", ""IPv"", ""LLC"", ""Tot sum"", ""Min"", ""Max"", ""AVG"", ""Std"", ""Tot size"", ""IAT"", ""Number"", ""Variance""]",utf-8,1.810625
DDoS-PSHACK_FLOOD/DDoS-PSHACK_Flood7.pcap.csv,DDoS-PSHACK_Flood7.pcap.csv,.csv,50450917,48.113744,0.046986,5bdea5d8c40ffba5a2465c544926ee76be673934f716e98028441142d3e6ad1b,CSV,267701.0,39.0,"[""Header_Length"", ""Protocol Type"", ""Time_To_Live"", ""Rate"", ""fin_flag_number"", ""syn_flag_number"", ""rst_flag_number"", ""psh_flag_number"", ""ack_flag_number"", ""ece_flag_number"", ""cwr_flag_number"", ""ack_count"", ""syn_count"", ""fin_count"", ""rst_count"", ""HTTP"", ""HTTPS"", ""DNS"", ""Telnet"", ""SMTP"", ""SSH"", ""IRC"", ""TCP"", ""UDP"", ""DHCP"", ""ARP"", ""ICMP"", ""IGMP"", ""IPv"", ""LLC"", ""Tot sum"", ""Min"", ""Max"", ""AVG"", ""Std"", ""Tot size"", ""IAT"", ""Number"", ""Variance""]",utf-8,1.911068
DDoS-PSHACK_FLOOD/DDoS-PSHACK_Flood8.pcap.csv,DDoS-PSHACK_Flood8.pcap.csv,.csv,50439194,48.102564,0.046975,47a0500f5e1a3b2286b3b16eea46671ff479382c8271a8baa324e740a30e4382,CSV,268783.0,39.0,"[""Header_Length"", ""Protocol Type"", ""Time_To_Live"", ""Rate"", ""fin_flag_number"", ""syn_flag_number"", ""rst_flag_number"", ""psh_flag_number"", ""ack_flag_number"", ""ece_flag_number"", ""cwr_flag_number"", ""ack_count"", ""syn_count"", ""fin_count"", ""rst_count"", ""HTTP"", ""HTTPS"", ""DNS"", ""Telnet"", ""SMTP"", ""SSH"", ""IRC"", ""TCP"", ""UDP"", ""DHCP"", ""ARP"", ""ICMP"", ""IGMP"", ""IPv"", ""LLC"", ""Tot sum"", ""Min"", ""Max"", ""AVG"", ""Std"", ""Tot size"", ""IAT"", ""Number"", ""Variance""]",utf-8,1.511667
DDoS-PSHACK_FLOOD/DDoS-PSHACK_Flood9.pcap.csv,DDoS-PSHACK_Flood9.pcap.csv,.csv,49597219,47.299594,0.046191,542fe441738a2d83aed220c7a0346ef6e1fb85ba830c75a02293af5c8c3be0b2,CSV,265956.0,39.0,"[""Header_Length"", ""Protocol Type"", ""Time_To_Live"", ""Rate"", ""fin_flag_number"", ""syn_flag_number"", ""rst_flag_number"", ""psh_flag_number"", ""ack_flag_number"", ""ece_flag_number"", ""cwr_flag_number"", ""ack_count"", ""syn_count"", ""fin_count"", ""rst_count"", ""HTTP"", ""HTTPS"", ""DNS"", ""Telnet"", ""SMTP"", ""SSH"", ""IRC"", ""TCP"", ""UDP"", ""DHCP"", ""ARP"", ""ICMP"", ""IGMP"", ""IPv"", ""LLC"", ""Tot sum"", ""Min"", ""Max"", ""AVG"", ""Std"", ""Tot size"", ""IAT"", ""Number"", ""Variance""]",utf-8,1.578783
DDoS-RSTFINFLOOD/DDoS-RSTFINFlood.pcap.csv,DDoS-RSTFINFlood.pcap.csv,.csv,50843571,48.488208,0.047352,760a2d50d3f2ac2e11e8aed6199d69fa2b58e4d5f67852a516131fb3d6bcf0b3,CSV,266934.0,39.0,"[""Header_Length"", ""Protocol Type"", ""Time_To_Live"", ""Rate"", ""fin_flag_number"", ""syn_flag_number"", ""rst_flag_number"", ""psh_flag_number"", ""ack_flag_number"", ""ece_flag_number"", ""cwr_flag_number"", ""ack_count"", ""syn_count"", ""fin_count"", ""rst_count"", ""HTTP"", ""HTTPS"", ""DNS"", ""Telnet"", ""SMTP"", ""SSH"", ""IRC"", ""TCP"", ""UDP"", ""DHCP"", ""ARP"", ""ICMP"", ""IGMP"", ""IPv"", ""LLC"", ""Tot sum"", ""Min"", ""Max"", ""AVG"", ""Std"", ""Tot size"", ""IAT"", ""Number"", ""Variance""]",utf-8,1.73141
DDoS-RSTFINFLOOD/DDoS-RSTFINFlood1.pcap.csv,DDoS-RSTFINFlood1.pcap.csv,.csv,50257848,47.929619,0.046806,85bcb978152d575670f998a2f86e5ebbe6dca1fd50e1bc3d924eef3d03637682,CSV,265364.0,39.0,"[""Header_Length"", ""Protocol Type"", ""Time_To_Live"", ""Rate"", ""fin_flag_number"", ""syn_flag_number"", ""rst_flag_number"", ""psh_flag_number"", ""ack_flag_number"", ""ece_flag_number"", ""cwr_flag_number"", ""ack_count"", ""syn_count"", ""fin_count"", ""rst_count"", ""HTTP"", ""HTTPS"", ""DNS"", ""Telnet"", ""SMTP"", ""SSH"", ""IRC"", ""TCP"", ""UDP"", ""DHCP"", ""ARP"", ""ICMP"", ""IGMP"", ""IPv"", ""LLC"", ""Tot sum"", ""Min"", ""Max"", ""AVG"", ""Std"", ""Tot size"", ""IAT"", ""Number"", ""Variance""]",utf-8,2.123454
DDoS-RSTFINFLOOD/DDoS-RSTFINFlood10.pcap.csv,DDoS-RSTFINFlood10.pcap.csv,.csv,50812193,48.458283,0.047323,ce2a4404e02e100b8a57c26dd81f347d39b069f46447134c8036f7399e793d1b,CSV,268564.0,39.0,"[""Header_Length"", ""Protocol Type"", ""Time_To_Live"", ""Rate"", ""fin_flag_number"", ""syn_flag_number"", ""rst_flag_number"", ""psh_flag_number"", ""ack_flag_number"", ""ece_flag_number"", ""cwr_flag_number"", ""ack_count"", ""syn_count"", ""fin_count"", ""rst_count"", ""HTTP"", ""HTTPS"", ""DNS"", ""Telnet"", ""SMTP"", ""SSH"", ""IRC"", ""TCP"", ""UDP"", ""DHCP"", ""ARP"", ""ICMP"", ""IGMP"", ""IPv"", ""LLC"", ""Tot sum"", ""Min"", ""Max"", ""AVG"", ""Std"", ""Tot size"", ""IAT"", ""Number"", ""Variance""]",utf-8,2.217487
DDoS-RSTFINFLOOD/DDoS-RSTFINFlood11.pcap.csv,DDoS-RSTFINFlood11.pcap.csv,.csv,50492558,48.153456,0.047025,125a8488ec9cc4d2198ef7c55290193c7a0292372546c536996b8028496ef947,CSV,265702.0,39.0,"[""Header_Length"", ""Protocol Type"", ""Time_To_Live"", ""Rate"", ""fin_flag_number"", ""syn_flag_number"", ""rst_flag_number"", ""psh_flag_number"", ""ack_flag_number"", ""ece_flag_number"", ""cwr_flag_number"", ""ack_count"", ""syn_count"", ""fin_count"", ""rst_count"", ""HTTP"", ""HTTPS"", ""DNS"", ""Telnet"", ""SMTP"", ""SSH"", ""IRC"", ""TCP"", ""UDP"", ""DHCP"", ""ARP"", ""ICMP"", ""IGMP"", ""IPv"", ""LLC"", ""Tot sum"", ""Min"", ""Max"", ""AVG"", ""Std"", ""Tot size"", ""IAT"", ""Number"", ""Variance""]",utf-8,2.061232
DDoS-RSTFINFLOOD/DDoS-RSTFINFlood12.pcap.csv,DDoS-RSTFINFlood12.pcap.csv,.csv,50536714,48.195566,0.047066,2b2f3ae22fe822964469b7a2653a92d4aebd23575a69619104f27cef0002c810,CSV,266782.0,39.0,"[""Header_Length"", ""Protocol Type"", ""Time_To_Live"", ""Rate"", ""fin_flag_number"", ""syn_flag_number"", ""rst_flag_number"", ""psh_flag_number"", ""ack_flag_number"", ""ece_flag_number"", ""cwr_flag_number"", ""ack_count"", ""syn_count"", ""fin_count"", ""rst_count"", ""HTTP"", ""HTTPS"", ""DNS"", ""Telnet"", ""SMTP"", ""SSH"", ""IRC"", ""TCP"", ""UDP"", ""DHCP"", ""ARP"", ""ICMP"", ""IGMP"", ""IPv"", ""LLC"", ""Tot sum"", ""Min"", ""Max"", ""AVG"", ""Std"", ""Tot size"", ""IAT"", ""Number"", ""Variance""]",utf-8,1.655548
DDoS-RSTFINFLOOD/DDoS-RSTFINFlood13.pcap.csv,DDoS-RSTFINFlood13.pcap.csv,.csv,50720180,48.370533,0.047237,86685c3c1ced94b875bbac37d5472d928e28b17ba15bf8bba3ce0e50b9316140,CSV,268730.0,39.0,"[""Header_Length"", ""Protocol Type"", ""Time_To_Live"", ""Rate"", ""fin_flag_number"", ""syn_flag_number"", ""rst_flag_number"", ""psh_flag_number"", ""ack_flag_number"", ""ece_flag_number"", ""cwr_flag_number"", ""ack_count"", ""syn_count"", ""fin_count"", ""rst_count"", ""HTTP"", ""HTTPS"", ""DNS"", ""Telnet"", ""SMTP"", ""SSH"", ""IRC"", ""TCP"", ""UDP"", ""DHCP"", ""ARP"", ""ICMP"", ""IGMP"", ""IPv"", ""LLC"", ""Tot sum"", ""Min"", ""Max"", ""AVG"", ""Std"", ""Tot size"", ""IAT"", ""Number"", ""Variance""]",utf-8,1.701649
DDoS-RSTFINFLOOD/DDoS-RSTFINFlood14.pcap.csv,DDoS-RSTFINFlood14.pcap.csv,.csv,50771519,48.419494,0.047285,421d2877509df75e29a756b43963027d86820342285796e89f74d0043364463c,CSV,268668.0,39.0,"[""Header_Length"", ""Protocol Type"", ""Time_To_Live"", ""Rate"", ""fin_flag_number"", ""syn_flag_number"", ""rst_flag_number"", ""psh_flag_number"", ""ack_flag_number"", ""ece_flag_number"", ""cwr_flag_number"", ""ack_count"", ""syn_count"", ""fin_count"", ""rst_count"", ""HTTP"", ""HTTPS"", ""DNS"", ""Telnet"", ""SMTP"", ""SSH"", ""IRC"", ""TCP"", ""UDP"", ""DHCP"", ""ARP"", ""ICMP"", ""IGMP"", ""IPv"", ""LLC"", ""Tot sum"", ""Min"", ""Max"", ""AVG"", ""Std"", ""Tot size"", ""IAT"", ""Number"", ""Variance""]",utf-8,1.756083
DDoS-RSTFINFLOOD/DDoS-RSTFINFlood15.pcap.csv,DDoS-RSTFINFlood15.pcap.csv,.csv,11732085,11.188588,0.010926,607f3472e65d463fb11e6e7dd3498040ef98117bfde63a248da77e11c5f17192,CSV,62551.0,39.0,"[""Header_Length"", ""Protocol Type"", ""Time_To_Live"", ""Rate"", ""fin_flag_number"", ""syn_flag_number"", ""rst_flag_number"", ""psh_flag_number"", ""ack_flag_number"", ""ece_flag_number"", ""cwr_flag_number"", ""ack_count"", ""syn_count"", ""fin_count"", ""rst_count"", ""HTTP"", ""HTTPS"", ""DNS"", ""Telnet"", ""SMTP"", ""SSH"", ""IRC"", ""TCP"", ""UDP"", ""DHCP"", ""ARP"", ""ICMP"", ""IGMP"", ""IPv"", ""LLC"", ""Tot sum"", ""Min"", ""Max"", ""AVG"", ""Std"", ""Tot size"", ""IAT"", ""Number"", ""Variance""]",utf-8,0.802915
DDoS-RSTFINFLOOD/DDoS-RSTFINFlood2.pcap.csv,DDoS-RSTFINFlood2.pcap.csv,.csv,50519470,48.179121,0.04705,84f31e36eaf1b3e3603c522388406b80ddfe02e460a0c34f8d65961217b7268d,CSV,265781.0,39.0,"[""Header_Length"", ""Protocol Type"", ""Time_To_Live"", ""Rate"", ""fin_flag_number"", ""syn_flag_number"", ""rst_flag_number"", ""psh_flag_number"", ""ack_flag_number"", ""ece_flag_number"", ""cwr_flag_number"", ""ack_count"", ""syn_count"", ""fin_count"", ""rst_count"", ""HTTP"", ""HTTPS"", ""DNS"", ""Telnet"", ""SMTP"", ""SSH"", ""IRC"", ""TCP"", ""UDP"", ""DHCP"", ""ARP"", ""ICMP"", ""IGMP"", ""IPv"", ""LLC"", ""Tot sum"", ""Min"", ""Max"", ""AVG"", ""Std"", ""Tot size"", ""IAT"", ""Number"", ""Variance""]",utf-8,1.636304
DDoS-RSTFINFLOOD/DDoS-RSTFINFlood3.pcap.csv,DDoS-RSTFINFlood3.pcap.csv,.csv,50543359,48.201903,0.047072,3fc496c8e3f49f01a81f9860ef5d287caac81d9bb31e16591430b37f3f587e2f,CSV,265518.0,39.0,"[""Header_Length"", ""Protocol Type"", ""Time_To_Live"", ""Rate"", ""fin_flag_number"", ""syn_flag_number"", ""rst_flag_number"", ""psh_flag_number"", ""ack_flag_number"", ""ece_flag_number"", ""cwr_flag_number"", ""ack_count"", ""syn_count"", ""fin_count"", ""rst_count"", ""HTTP"", ""HTTPS"", ""DNS"", ""Telnet"", ""SMTP"", ""SSH"", ""IRC"", ""TCP"", ""UDP"", ""DHCP"", ""ARP"", ""ICMP"", ""IGMP"", ""IPv"", ""LLC"", ""Tot sum"", ""Min"", ""Max"", ""AVG"", ""Std"", ""Tot size"", ""IAT"", ""Number"", ""Variance""]",utf-8,1.853938
DDoS-RSTFINFLOOD/DDoS-RSTFINFlood4.pcap.csv,DDoS-RSTFINFlood4.pcap.csv,.csv,50870304,48.513702,0.047377,a307139a33e641478ead47014fbe1fe803f9a1606cf649128acb57be7157ce92,CSV,268357.0,39.0,"[""Header_Length"", ""Protocol Type"", ""Time_To_Live"", ""Rate"", ""fin_flag_number"", ""syn_flag_number"", ""rst_flag_number"", ""psh_flag_number"", ""ack_flag_number"", ""ece_flag_number"", ""cwr_flag_number"", ""ack_count"", ""syn_count"", ""fin_count"", ""rst_count"", ""HTTP"", ""HTTPS"", ""DNS"", ""Telnet"", ""SMTP"", ""SSH"", ""IRC"", ""TCP"", ""UDP"", ""DHCP"", ""ARP"", ""ICMP"", ""IGMP"", ""IPv"", ""LLC"", ""Tot sum"", ""Min"", ""Max"", ""AVG"", ""Std"", ""Tot size"", ""IAT"", ""Number"", ""Variance""]",utf-8,1.753208
DDoS-RSTFINFLOOD/DDoS-RSTFINFlood5.pcap.csv,DDoS-RSTFINFlood5.pcap.csv,.csv,50999323,48.636744,0.047497,1dfccd8e252b8fddc118670a49811a360bca01f6f58424ffc22d14af5b9ea2a2,CSV,268563.0,39.0,"[""Header_Length"", ""Protocol Type"", ""Time_To_Live"", ""Rate"", ""fin_flag_number"", ""syn_flag_number"", ""rst_flag_number"", ""psh_flag_number"", ""ack_flag_number"", ""ece_flag_number"", ""cwr_flag_number"", ""ack_count"", ""syn_count"", ""fin_count"", ""rst_count"", ""HTTP"", ""HTTPS"", ""DNS"", ""Telnet"", ""SMTP"", ""SSH"", ""IRC"", ""TCP"", ""UDP"", ""DHCP"", ""ARP"", ""ICMP"", ""IGMP"", ""IPv"", ""LLC"", ""Tot sum"", ""Min"", ""Max"", ""AVG"", ""Std"", ""Tot size"", ""IAT"", ""Number"", ""Variance""]",utf-8,1.595755
DDoS-RSTFINFLOOD/DDoS-RSTFINFlood6.pcap.csv,DDoS-RSTFINFlood6.pcap.csv,.csv,46125154,43.988375,0.042957,2c651c7f0f4d95943be9779058c456196019441963edc02c0421cf1e1e1113fa,CSV,242421.0,39.0,"[""Header_Length"", ""Protocol Type"", ""Time_To_Live"", ""Rate"", ""fin_flag_number"", ""syn_flag_number"", ""rst_flag_number"", ""psh_flag_number"", ""ack_flag_number"", ""ece_flag_number"", ""cwr_flag_number"", ""ack_count"", ""syn_count"", ""fin_count"", ""rst_count"", ""HTTP"", ""HTTPS"", ""DNS"", ""Telnet"", ""SMTP"", ""SSH"", ""IRC"", ""TCP"", ""UDP"", ""DHCP"", ""ARP"", ""ICMP"", ""IGMP"", ""IPv"", ""LLC"", ""Tot sum"", ""Min"", ""Max"", ""AVG"", ""Std"", ""Tot size"", ""IAT"", ""Number"", ""Variance""]",utf-8,1.716735
DDoS-RSTFINFLOOD/DDoS-RSTFINFlood7.pcap.csv,DDoS-RSTFINFlood7.pcap.csv,.csv,50532403,48.191455,0.047062,ac7c162a3907d8348e2c1d0d05206303dd76a7831eb852cebac65e2b0726c912,CSV,265297.0,39.0,"[""Header_Length"", ""Protocol Type"", ""Time_To_Live"", ""Rate"", ""fin_flag_number"", ""syn_flag_number"", ""rst_flag_number"", ""psh_flag_number"", ""ack_flag_number"", ""ece_flag_number"", ""cwr_flag_number"", ""ack_count"", ""syn_count"", ""fin_count"", ""rst_count"", ""HTTP"", ""HTTPS"", ""DNS"", ""Telnet"", ""SMTP"", ""SSH"", ""IRC"", ""TCP"", ""UDP"", ""DHCP"", ""ARP"", ""ICMP"", ""IGMP"", ""IPv"", ""LLC"", ""Tot sum"", ""Min"", ""Max"", ""AVG"", ""Std"", ""Tot size"", ""IAT"", ""Number"", ""Variance""]",utf-8,2.094548
DDoS-RSTFINFLOOD/DDoS-RSTFINFlood8.pcap.csv,DDoS-RSTFINFlood8.pcap.csv,.csv,50612474,48.267817,0.047137,69a89fef5bce99fdcb9b1917b864315f3e78aea73268e459f36ce16710c0ac8f,CSV,268730.0,39.0,"[""Header_Length"", ""Protocol Type"", ""Time_To_Live"", ""Rate"", ""fin_flag_number"", ""syn_flag_number"", ""rst_flag_number"", ""psh_flag_number"", ""ack_flag_number"", ""ece_flag_number"", ""cwr_flag_number"", ""ack_count"", ""syn_count"", ""fin_count"", ""rst_count"", ""HTTP"", ""HTTPS"", ""DNS"", ""Telnet"", ""SMTP"", ""SSH"", ""IRC"", ""TCP"", ""UDP"", ""DHCP"", ""ARP"", ""ICMP"", ""IGMP"", ""IPv"", ""LLC"", ""Tot sum"", ""Min"", ""Max"", ""AVG"", ""Std"", ""Tot size"", ""IAT"", ""Number"", ""Variance""]",utf-8,2.691056
DDoS-RSTFINFLOOD/DDoS-RSTFINFlood9.pcap.csv,DDoS-RSTFINFlood9.pcap.csv,.csv,50632289,48.286714,0.047155,c0ff852940e5944e26933043b74f4bb16ee556e5f117dcd0c44c059034cbc283,CSV,267317.0,39.0,"[""Header_Length"", ""Protocol Type"", ""Time_To_Live"", ""Rate"", ""fin_flag_number"", ""syn_flag_number"", ""rst_flag_number"", ""psh_flag_number"", ""ack_flag_number"", ""ece_flag_number"", ""cwr_flag_number"", ""ack_count"", ""syn_count"", ""fin_count"", ""rst_count"", ""HTTP"", ""HTTPS"", ""DNS"", ""Telnet"", ""SMTP"", ""SSH"", ""IRC"", ""TCP"", ""UDP"", ""DHCP"", ""ARP"", ""ICMP"", ""IGMP"", ""IPv"", ""LLC"", ""Tot sum"", ""Min"", ""Max"", ""AVG"", ""Std"", ""Tot size"", ""IAT"", ""Number"", ""Variance""]",utf-8,1.728249
DDoS-SYN_Flood/DDoS-SYN_Flood.pcap.csv,DDoS-SYN_Flood.pcap.csv,.csv,51108638,48.740995,0.047599,d91942c579cc1a7632ee2d64ae87bab44bfb4eca02467f612763d7a40f3b9ff3,CSV,266024.0,39.0,"[""Header_Length"", ""Protocol Type"", ""Time_To_Live"", ""Rate"", ""fin_flag_number"", ""syn_flag_number"", ""rst_flag_number"", ""psh_flag_number"", ""ack_flag_number"", ""ece_flag_number"", ""cwr_flag_number"", ""ack_count"", ""syn_count"", ""fin_count"", ""rst_count"", ""HTTP"", ""HTTPS"", ""DNS"", ""Telnet"", ""SMTP"", ""SSH"", ""IRC"", ""TCP"", ""UDP"", ""DHCP"", ""ARP"", ""ICMP"", ""IGMP"", ""IPv"", ""LLC"", ""Tot sum"", ""Min"", ""Max"", ""AVG"", ""Std"", ""Tot size"", ""IAT"", ""Number"", ""Variance""]",utf-8,2.559355
DDoS-SYN_Flood/DDoS-SYN_Flood1.pcap.csv,DDoS-SYN_Flood1.pcap.csv,.csv,51023102,48.659422,0.047519,0d9d9128bcd2d6a3976408a84f6a89dc38fc772399d9064a164d32cf613a043d,CSV,267197.0,39.0,"[""Header_Length"", ""Protocol Type"", ""Time_To_Live"", ""Rate"", ""fin_flag_number"", ""syn_flag_number"", ""rst_flag_number"", ""psh_flag_number"", ""ack_flag_number"", ""ece_flag_number"", ""cwr_flag_number"", ""ack_count"", ""syn_count"", ""fin_count"", ""rst_count"", ""HTTP"", ""HTTPS"", ""DNS"", ""Telnet"", ""SMTP"", ""SSH"", ""IRC"", ""TCP"", ""UDP"", ""DHCP"", ""ARP"", ""ICMP"", ""IGMP"", ""IPv"", ""LLC"", ""Tot sum"", ""Min"", ""Max"", ""AVG"", ""Std"", ""Tot size"", ""IAT"", ""Number"", ""Variance""]",utf-8,2.125416
DDoS-SYN_Flood/DDoS-SYN_Flood10.pcap.csv,DDoS-SYN_Flood10.pcap.csv,.csv,50881658,48.52453,0.047387,dfd6b7e2c146b4a427cdd1ea3e85b8a4a10a4499d1c144942398583f70bfcf41,CSV,267692.0,39.0,"[""Header_Length"", ""Protocol Type"", ""Time_To_Live"", ""Rate"", ""fin_flag_number"", ""syn_flag_number"", ""rst_flag_number"", ""psh_flag_number"", ""ack_flag_number"", ""ece_flag_number"", ""cwr_flag_number"", ""ack_count"", ""syn_count"", ""fin_count"", ""rst_count"", ""HTTP"", ""HTTPS"", ""DNS"", ""Telnet"", ""SMTP"", ""SSH"", ""IRC"", ""TCP"", ""UDP"", ""DHCP"", ""ARP"", ""ICMP"", ""IGMP"", ""IPv"", ""LLC"", ""Tot sum"", ""Min"", ""Max"", ""AVG"", ""Std"", ""Tot size"", ""IAT"", ""Number"", ""Variance""]",utf-8,2.864586
DDoS-SYN_Flood/DDoS-SYN_Flood11.pcap.csv,DDoS-SYN_Flood11.pcap.csv,.csv,50551155,48.209338,0.047079,5b9a31b2a325d47c011d77c2a44c9267cce9fc5df412c8dbb9df5e6114677787,CSV,266507.0,39.0,"[""Header_Length"", ""Protocol Type"", ""Time_To_Live"", ""Rate"", ""fin_flag_number"", ""syn_flag_number"", ""rst_flag_number"", ""psh_flag_number"", ""ack_flag_number"", ""ece_flag_number"", ""cwr_flag_number"", ""ack_count"", ""syn_count"", ""fin_count"", ""rst_count"", ""HTTP"", ""HTTPS"", ""DNS"", ""Telnet"", ""SMTP"", ""SSH"", ""IRC"", ""TCP"", ""UDP"", ""DHCP"", ""ARP"", ""ICMP"", ""IGMP"", ""IPv"", ""LLC"", ""Tot sum"", ""Min"", ""Max"", ""AVG"", ""Std"", ""Tot size"", ""IAT"", ""Number"", ""Variance""]",utf-8,2.491848
